1
0
1
0
0
0
0
0
0
2
2
1
1
8
8
7
6
12
11
4
9
10
21
15
8
21
25
24
31
29
15
10
20
26
6
9
5
2
2
6
11
4
7
2
3
0
0
3
1
3
3
1
0
0
3
